-10.525461,3.302023,-2.927215,0.039072,0.210141,0.275724
-9.811326,3.262881,-3.193871,-0.021269,0.00372,0.143941
-9.097272,3.254007,-3.429777,-0.088803,-0.214361,0.007025
-8.444109,3.282922,-3.640899,-0.153459,-0.420827,-0.122127
-7.859427,3.357412,-3.774089,-0.225256,-0.638961,-0.254644
-7.30506,3.417032,-3.869108,-0.315244,-0.863702,-0.374074
-6.819003,3.461763,-3.932603,-0.383548,-1.071784,-0.511832
-6.347979,3.453673,-4.019365,-0.448135,-1.298138,-0.633813
-5.914802,3.400342,-4.121165,-0.497034,-1.525217,-0.760981
-5.458516,3.249023,-4.240431,-0.545917,-1.748698,-0.888184
-5.009641,3.03735,-4.383283,-0.569035,-1.959635,-1.004171
-4.591031,2.788035,-4.52612,-0.606325,-2.179579,-1.123559
-4.172435,2.538611,-4.691597,-0.622466,-2.391344,-1.241262
-3.807163,2.334469,-4.839877,-0.646369,-2.602329,-1.352869
-3.502812,2.175612,-4.970778,-0.653569,-2.807795,-1.465354
-3.229072,2.084583,-5.092146,-0.643473,-3.009326,-1.59175
-3.000967,2.008637,-5.212152,-0.644747,-3.207304,-1.717286
-2.803418,1.985493,-5.315359,-0.611628,-3.41339,-1.833186
-2.674237,1.962449,-5.401854,-0.58168,-3.600719,-1.938765
-2.575347,1.917005,-5.450318,-0.541147,-3.788021,-2.04259
-2.521974,1.856661,-5.467798,-0.502527,-3.985141,-2.151539
-2.499136,1.841554,-5.476166,-0.44794,-4.167817,-2.257099
-2.499235,1.863967,-5.513477,-0.410754,-4.358854,-2.352169
-2.52991,1.946751,-5.526301,-0.364611,-4.52824,-2.44564
-2.583588,2.089722,-5.552552,-0.313409,-4.707388,-2.545982
-2.652661,2.292949,-5.577316,-0.265453,-4.89039,-2.63239
-2.744615,2.534128,-5.540462,-0.205078,-5.061642,-2.717132
-2.866899,2.76033,-5.488078,-0.151431,-5.233155,-2.787959
-3.019628,3.001572,-5.442238,-0.090663,-5.400177,-2.855328
-3.202568,3.197854,-5.351244,-0.054404,-5.558291,-2.922754
-3.400548,3.348992,-5.253189,-0.025088,-5.71559,-2.986705
-3.590811,3.470146,-5.12569,0.011101,-5.863669,-3.061148
-3.773457,3.59144,-4.968184,0.021105,-6.000216,-3.132208
-3.994032,3.69776,-4.794968,0.024497,-6.153421,-3.178809
-4.214606,3.80408,-4.621751,0.02429,-6.285735,-3.235985
-4.450276,3.880281,-4.448738,0.029281,-6.423398,-3.294852
-4.708687,3.94143,-4.275466,0.017858,-6.550477,-3.344232
-4.951873,3.987366,-4.133024,0.014736,-6.677133,-3.416207
-5.225448,4.033315,-3.989862,-0.022248,-6.822363,-3.464589
-5.468612,4.063974,-3.892981,-0.057564,-6.943982,-3.523577
-5.696376,4.034412,-3.79004,-0.080041,-7.041543,-3.563625
-5.878558,3.997085,-3.7336,-0.134588,-7.153386,-3.620975
-6.04549,3.944724,-3.670255,-0.196055,-7.266258,-3.673113
-6.19723,3.884611,-3.652691,-0.259415,-7.375417,-3.732236
-6.31845,3.786865,-3.629004,-0.322731,-7.460164,-3.796756
-6.424585,3.719165,-3.620206,-0.387518,-7.550599,-3.845606
-6.561249,3.689026,-3.632625,-0.470019,-7.641885,-3.901392
-6.682829,3.688934,-3.659933,-0.543476,-7.724301,-3.946819
-6.789172,3.6737,-3.702977,-0.61553,-7.792838,-4.013202
-7.047512,3.67363,-3.734594,-0.673264,-7.859663,-4.067365
-7.267627,3.598123,-3.79116,-0.717546,-7.923058,-4.108533
-7.327766,3.379098,-3.929647,-0.765548,-7.991811,-4.156681
-7.259277,3.341306,-3.95461,-0.786752,-8.047441,-4.230168
-7.153202,3.400828,-4.099389,-0.780722,-8.102097,-4.301066
-7.274932,3.391874,-4.406067,-0.76476,-8.173188,-4.351763
-7.563278,3.232584,-4.666324,-0.726697,-8.237886,-4.398082
-7.821082,3.051262,-4.806976,-0.710405,-8.282887,-4.443691
-8.124982,3.020511,-4.958825,-0.703593,-8.347264,-4.516947
-8.42884,2.936035,-5.322968,-0.712298,-8.407467,-4.574599
-9.090041,2.872903,-5.972555,-0.736885,-8.480282,-4.628536
-9.857202,2.7434,-6.334116,-0.776094,-8.562545,-4.711902
-10.304611,2.533794,-6.101045,-0.80632,-8.65761,-4.7901
-10.783972,2.752471,-6.070533,-0.804904,-8.711834,-4.87552
-11.272023,3.179078,-6.654727,-0.818697,-8.76132,-4.924486
-11.766859,3.341595,-7.349325,-0.834346,-8.81148,-4.934348
-12.35975,3.362857,-7.666926,-0.856569,-8.86192,-4.928527
-12.596092,3.56522,-7.883947,-0.851562,-8.879755,-4.932643
-12.430552,3.939049,-8.439318,-0.860458,-8.888949,-4.926573
-12.325538,4.22217,-9.070407,-0.892109,-8.901016,-4.91525
-12.592441,4.446421,-9.43722,-0.905923,-8.907593,-4.896849
-12.676974,4.693978,-9.6419,-0.912344,-8.877514,-4.916143
-12.967762,5.27285,-9.865712,-0.908258,-8.840043,-4.938877
-13.183225,6.008911,-10.284578,-0.894296,-8.788291,-4.952187
-13.352057,6.413149,-10.801283,-0.877192,-8.735899,-4.897752
-13.474043,6.425424,-11.394313,-0.903126,-8.674662,-4.846013
-13.58882,6.542844,-12.045925,-0.919757,-8.610563,-4.853374
-13.73491,6.938967,-12.684058,-0.935838,-8.544365,-4.877246
-13.843437,7.424513,-13.517614,-0.967427,-8.478543,-4.883761
-13.921378,7.826593,-14.481734,-1.011069,-8.408484,-4.878159
-13.945612,8.078207,-15.412197,-1.047248,-8.333332,-4.853498
-14.014815,8.1492,-16.322321,-1.046151,-8.24111,-4.815028
-14.015501,8.182616,-17.212128,-0.995959,-8.148628,-4.78005
-14.046749,8.276509,-18.054809,-0.933075,-8.046435,-4.729488
-14.16929,8.392675,-18.970376,-0.864617,-7.949886,-4.661469
-14.276586,8.493773,-19.886584,-0.76955,-7.856164,-4.579528
-14.261791,8.444411,-20.763208,-0.67547,-7.750442,-4.46471
-14.110206,8.410701,-21.506947,-0.5744,-7.61479,-4.362325
-13.929004,8.64136,-22.080447,-0.432714,-7.461004,-4.256599
-13.854301,8.932815,-22.544648,-0.3031,-7.295613,-4.1457
-13.612452,9.224201,-23.012807,-0.146584,-7.125198,-4.008839
-13.363357,9.621019,-23.479173,0.02763,-6.937611,-3.870361
-13.281985,10.167957,-24.059512,0.20051,-6.741282,-3.712761
-13.239035,10.804278,-24.848568,0.322091,-6.532953,-3.531787
-13.044636,11.56799,-25.759575,0.39285,-6.301472,-3.351057
-12.699359,12.647804,-26.69845,0.3942,-6.061274,-3.17482
-12.12729,14.074099,-27.606055,0.332116,-5.792278,-3.018019
-11.297985,15.831836,-28.475844,0.202392,-5.485608,-2.874649
-10.256173,17.695891,-29.144936,0.014614,-5.164658,-2.743652
-9.092461,19.500686,-29.59918,-0.225091,-4.831156,-2.625842
-7.730311,21.080613,-29.820832,-0.508621,-4.503371,-2.506349
-6.32131,22.330372,-29.793173,-0.792245,-4.151012,-2.402685
-4.941139,23.159583,-29.523643,-1.061471,-3.784316,-2.290415
